match_id,player,set,serve_pts,aces,dfs,first_in,first_won,second_in,second_won,bk_pts,bp_saved,return_pts,return_pts_won,winners,winners_fh,winners_bh,unforced,unforced_fh,unforced_bh,player1,player2,date,year,month,player1_rank,player2_rank
19880702-m-wimbledon-sf-stefan-edberg-miroslav-mecir,2,2,23,1,1,14,11,9,4,1,0,35,20,20,7,12,5,2,2,stefan-edberg,miroslav-mecir,1988-07-02,1988,7,2.0,
19880702-m-wimbledon-sf-stefan-edberg-miroslav-mecir,1,3,40,0,1,23,15,17,10,6,6,29,11,11,6,5,5,1,3,stefan-edberg,miroslav-mecir,1988-07-02,1988,7,2.0,
19880702-m-wimbledon-sf-stefan-edberg-miroslav-mecir,2,3,29,0,1,22,14,7,4,2,1,40,15,12,6,6,6,2,3,stefan-edberg,miroslav-mecir,1988-07-02,1988,7,2.0,
19880702-m-wimbledon-sf-stefan-edberg-miroslav-mecir,2,1,37,0,0,20,15,17,9,1,1,29,11,17,10,7,7,4,3,stefan-edberg,miroslav-mecir,1988-07-02,1988,7,2.0,
19880702-m-wimbledon-sf-stefan-edberg-miroslav-mecir,2,4,24,0,0,17,12,7,4,2,1,44,16,14,4,10,4,1,3,stefan-edberg,miroslav-mecir,1988-07-02,1988,7,2.0,
19880702-m-wimbledon-sf-stefan-edberg-miroslav-mecir,2,5,23,1,0,15,7,8,6,2,0,23,6,7,4,2,5,1,4,stefan-edberg,miroslav-mecir,1988-07-02,1988,7,2.0,
19880702-m-wimbledon-sf-stefan-edberg-miroslav-mecir,1,4,44,2,1,35,25,9,3,6,6,24,8,21,11,8,4,0,3,stefan-edberg,miroslav-mecir,1988-07-02,1988,7,2.0,
19880702-m-wimbledon-sf-stefan-edberg-miroslav-mecir,1,1,29,0,1,19,12,10,6,1,0,37,13,7,6,1,6,1,4,stefan-edberg,miroslav-mecir,1988-07-02,1988,7,2.0,
19880702-m-wimbledon-sf-stefan-edberg-miroslav-mecir,2,Total,136,2,2,88,59,48,27,8,3,171,68,70,31,37,27,10,15,stefan-edberg,miroslav-mecir,1988-07-02,1988,7,2.0,
19880702-m-wimbledon-sf-stefan-edberg-miroslav-mecir,1,Total,171,3,6,117,73,54,30,21,16,136,50,60,32,25,28,4,18,stefan-edberg,miroslav-mecir,1988-07-02,1988,7,2.0,
19880702-m-wimbledon-sf-stefan-edberg-miroslav-mecir,1,5,23,1,1,16,11,7,6,2,1,23,10,12,4,7,5,1,3,stefan-edberg,miroslav-mecir,1988-07-02,1988,7,2.0,
19880704-m-wimbledon-f-stefan-edberg-boris-becker,1,Total,118,2,5,74,53,44,29,4,2,129,47,49,21,26,29,11,13,stefan-edberg,boris-becker,1988-07-04,1988,7,2.0,4.0
19880704-m-wimbledon-f-stefan-edberg-boris-becker,2,Total,129,7,8,88,66,41,16,10,6,118,36,38,19,12,31,8,15,stefan-edberg,boris-becker,1988-07-04,1988,7,2.0,4.0
19880704-m-wimbledon-f-stefan-edberg-boris-becker,1,1,31,1,2,25,14,6,2,3,1,37,14,14,4,9,15,7,6,stefan-edberg,boris-becker,1988-07-04,1988,7,2.0,4.0
19880704-m-wimbledon-f-stefan-edberg-boris-becker,2,1,37,1,0,25,17,12,6,2,1,31,15,9,3,5,6,2,4,stefan-edberg,boris-becker,1988-07-04,1988,7,2.0,4.0
19880704-m-wimbledon-f-stefan-edberg-boris-becker,1,2,40,0,2,21,16,19,14,1,1,41,12,15,5,10,7,1,4,stefan-edberg,boris-becker,1988-07-04,1988,7,2.0,4.0
19880704-m-wimbledon-f-stefan-edberg-boris-becker,1,3,25,0,0,19,15,6,5,0,0,28,10,11,8,3,2,1,1,stefan-edberg,boris-becker,1988-07-04,1988,7,2.0,4.0
19880704-m-wimbledon-f-stefan-edberg-boris-becker,2,3,28,2,3,19,16,9,2,1,0,25,5,8,4,2,8,2,3,stefan-edberg,boris-becker,1988-07-04,1988,7,2.0,4.0
19880704-m-wimbledon-f-stefan-edberg-boris-becker,2,4,23,0,2,15,9,8,3,3,1,22,6,6,6,0,7,3,2,stefan-edberg,boris-becker,1988-07-04,1988,7,2.0,4.0
19880704-m-wimbledon-f-stefan-edberg-boris-becker,2,2,41,4,3,29,24,12,5,4,4,40,10,15,6,5,10,1,6,stefan-edberg,boris-becker,1988-07-04,1988,7,2.0,4.0
19880704-m-wimbledon-f-stefan-edberg-boris-becker,1,4,22,1,1,9,8,13,8,0,0,23,11,9,4,4,5,2,2,stefan-edberg,boris-becker,1988-07-04,1988,7,2.0,4.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,1,1,33,0,0,26,18,7,4,0,0,35,14,4,4,0,5,2,3,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,2,3,26,1,0,12,7,14,8,3,2,28,7,13,6,6,14,10,4,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,1,3,28,0,0,22,17,6,4,1,1,26,11,7,5,2,3,1,2,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,2,2,27,0,1,12,10,15,8,1,0,42,20,23,13,10,17,8,8,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,1,2,42,1,0,41,21,1,1,8,6,27,9,8,5,2,10,6,4,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,2,1,35,3,1,18,13,17,8,3,2,33,11,16,12,1,25,13,11,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,2,Total,146,9,2,63,46,83,44,10,4,181,71,90,46,35,91,51,38,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,1,Total,181,2,0,156,94,25,16,18,13,146,56,35,23,10,35,16,19,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,1,4,37,1,0,29,17,8,5,4,2,33,11,7,5,1,7,4,3,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,2,4,33,3,0,15,11,18,11,1,0,37,15,22,9,10,17,13,4,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,2,5,25,2,0,6,5,19,9,2,0,41,18,16,6,8,18,7,11,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19880911-m-us-open-f-mats-wilander-ivan-lendl,1,5,41,0,0,38,21,3,2,5,4,25,11,9,4,5,10,3,7,mats-wilander,ivan-lendl,1988-09-11,1988,9,1.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,1,4,25,2,1,13,10,12,6,2,1,24,15,8,3,3,3,2,0,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,2,Total,162,9,2,95,65,67,41,10,5,164,56,56,27,20,41,11,28,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,1,Total,164,12,4,86,66,78,42,13,8,162,56,50,15,23,46,18,24,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,1,2,46,4,0,24,20,22,13,4,4,36,7,14,3,7,10,4,6,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,2,2,36,3,0,25,20,11,9,0,0,46,13,16,7,6,5,1,4,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,1,3,21,3,2,12,10,9,4,1,0,26,6,6,2,1,13,2,9,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,2,3,26,1,1,11,7,15,13,0,0,21,7,5,3,1,5,1,3,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,1,1,34,2,0,15,10,19,11,5,3,38,14,10,4,4,9,7,2,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,2,4,24,2,0,14,6,10,3,6,3,25,9,8,3,3,12,6,6,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,1,5,38,1,1,22,16,16,8,1,0,38,14,12,3,8,11,3,7,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,2,1,38,0,0,24,17,14,7,3,2,34,13,10,5,5,7,2,5,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19881202-m-masters-cup-f-boris-becker-ivan-lendl,2,5,38,3,1,21,15,17,9,1,0,38,14,17,9,5,12,1,10,boris-becker,ivan-lendl,1988-12-02,1988,12,4.0,2.0
19890129-m-australian-open-f-ivan-lendl-miroslav-mecir,1,3,21,3,0,10,7,11,6,2,1,18,12,10,6,1,6,3,3,ivan-lendl,miroslav-mecir,1989-01-29,1989,1,2.0,
19890129-m-australian-open-f-ivan-lendl-miroslav-mecir,2,3,18,1,2,11,5,7,1,4,1,21,8,7,2,4,12,4,6,ivan-lendl,miroslav-mecir,1989-01-29,1989,1,2.0,
19890129-m-australian-open-f-ivan-lendl-miroslav-mecir,2,Total,50,1,6,32,16,18,3,13,4,61,28,13,6,6,29,11,12,ivan-lendl,miroslav-mecir,1989-01-29,1989,1,2.0,
19890129-m-australian-open-f-ivan-lendl-miroslav-mecir,1,Total,61,8,1,31,22,30,11,8,5,50,31,18,8,2,29,10,18,ivan-lendl,miroslav-mecir,1989-01-29,1989,1,2.0,
19890129-m-australian-open-f-ivan-lendl-miroslav-mecir,2,1,14,0,2,8,4,6,1,4,1,12,7,1,0,1,6,2,2,ivan-lendl,miroslav-mecir,1989-01-29,1989,1,2.0,
19890129-m-australian-open-f-ivan-lendl-miroslav-mecir,1,1,12,2,0,6,4,6,1,2,1,14,9,4,1,1,9,3,6,ivan-lendl,miroslav-mecir,1989-01-29,1989,1,2.0,
19890129-m-australian-open-f-ivan-lendl-miroslav-mecir,2,2,18,0,2,13,7,5,1,5,2,28,13,5,4,1,11,5,4,ivan-lendl,miroslav-mecir,1989-01-29,1989,1,2.0,
19890129-m-australian-open-f-ivan-lendl-miroslav-mecir,1,2,28,3,1,15,11,13,4,4,3,18,10,4,1,0,14,4,9,ivan-lendl,miroslav-mecir,1989-01-29,1989,1,2.0,
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,1,1,31,0,1,23,16,8,4,2,1,23,13,13,5,8,4,2,1,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,1,3,29,1,1,24,17,5,2,3,2,42,13,11,7,3,13,2,10,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,2,2,40,3,1,20,12,20,9,7,5,28,10,15,7,5,8,4,3,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,1,5,27,1,1,14,10,13,6,4,3,32,18,13,6,6,9,2,6,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,2,5,32,1,1,15,9,17,5,5,2,27,11,9,4,4,13,6,6,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,2,3,42,3,0,20,17,22,12,3,3,29,10,12,4,5,10,8,2,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,2,4,35,1,0,24,16,11,7,4,3,36,18,12,7,4,5,2,3,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,1,4,36,0,1,28,15,8,3,6,4,35,12,11,6,5,15,6,8,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,1,Total,151,3,5,109,72,42,19,17,11,172,75,62,32,27,49,16,28,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,2,1,23,2,1,16,8,7,2,3,1,31,11,8,3,3,6,2,3,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,2,Total,172,10,3,95,62,77,35,22,14,151,60,56,25,21,42,22,17,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890609-m-roland-garros-sf-stefan-edberg-boris-becker,1,2,28,1,1,20,14,8,4,2,1,40,19,14,8,5,8,4,3,stefan-edberg,boris-becker,1989-06-09,1989,6,3.0,2.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,1,5,42,0,0,38,22,4,2,5,4,30,18,9,6,3,4,1,3,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,1,2,23,0,0,20,10,3,2,2,0,25,9,11,6,5,6,3,3,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,1,Total,175,1,2,143,85,32,18,25,19,130,58,56,31,24,31,11,18,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,2,Total,130,6,4,77,46,53,26,14,5,175,72,64,33,25,62,31,27,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,1,1,30,1,2,23,16,7,5,3,3,19,10,15,8,6,4,0,2,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,2,1,19,1,2,9,6,10,3,3,1,30,9,8,6,1,7,5,0,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,2,2,25,1,0,17,12,8,4,1,0,23,11,12,7,4,5,4,1,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,1,3,33,0,0,25,15,8,4,3,1,26,8,7,5,2,7,1,6,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,2,3,26,2,0,18,12,8,6,3,2,33,14,13,5,6,13,5,8,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,1,4,47,0,0,37,22,10,5,12,11,30,13,14,6,8,10,6,4,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,2,4,30,1,1,17,9,13,8,2,0,47,20,15,9,5,13,5,7,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890611-m-roland-garros-f-michael-chang-stefan-edberg,2,5,30,1,1,16,7,14,5,5,2,42,18,16,6,9,24,12,11,michael-chang,stefan-edberg,1989-06-11,1989,6,6.0,3.0
19890701-m-wimbledon-sf-stefan-edberg-john-mcenroe,1,3,46,3,1,27,20,19,11,1,1,42,14,18,8,7,11,6,4,stefan-edberg,john-mcenroe,1989-07-01,1989,7,3.0,5.0
19890701-m-wimbledon-sf-stefan-edberg-john-mcenroe,2,2,50,3,3,22,18,28,15,2,2,45,13,15,5,7,7,1,3,stefan-edberg,john-mcenroe,1989-07-01,1989,7,3.0,5.0
19890701-m-wimbledon-sf-stefan-edberg-john-mcenroe,2,3,42,1,3,20,16,22,12,1,1,46,15,15,9,5,6,2,1,stefan-edberg,john-mcenroe,1989-07-01,1989,7,3.0,5.0
19890701-m-wimbledon-sf-stefan-edberg-john-mcenroe,1,2,45,0,2,23,19,22,13,1,1,50,17,24,12,12,14,4,8,stefan-edberg,john-mcenroe,1989-07-01,1989,7,3.0,5.0
19890701-m-wimbledon-sf-stefan-edberg-john-mcenroe,2,Total,124,8,9,61,48,63,33,6,4,125,39,48,20,20,21,5,7,stefan-edberg,john-mcenroe,1989-07-01,1989,7,3.0,5.0
19890701-m-wimbledon-sf-stefan-edberg-john-mcenroe,1,1,34,1,3,16,15,18,8,1,0,32,12,12,8,3,6,2,1,stefan-edberg,john-mcenroe,1989-07-01,1989,7,3.0,5.0
19890701-m-wimbledon-sf-stefan-edberg-john-mcenroe,1,Total,125,4,6,66,54,59,32,3,2,124,43,54,28,22,31,12,13,stefan-edberg,john-mcenroe,1989-07-01,1989,7,3.0,5.0
19890701-m-wimbledon-sf-stefan-edberg-john-mcenroe,2,1,32,4,3,19,14,13,6,3,1,34,11,18,6,8,8,2,3,stefan-edberg,john-mcenroe,1989-07-01,1989,7,3.0,5.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,1,Total,202,9,8,134,96,68,28,21,16,144,47,72,31,32,32,10,14,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,2,Total,144,18,10,72,60,72,37,6,2,202,78,82,27,37,34,8,16,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,1,1,39,2,2,29,24,10,3,1,0,33,9,13,7,4,9,3,4,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,2,1,33,2,5,13,12,20,12,0,0,39,12,12,4,6,11,2,4,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,1,2,64,3,2,42,31,22,8,8,7,41,17,23,8,12,10,4,4,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,2,2,41,9,1,23,17,18,7,3,2,64,25,29,8,12,8,2,5,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,1,3,39,1,0,29,20,10,4,4,4,22,11,16,9,6,6,1,5,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,1,4,36,2,2,19,11,17,9,5,3,25,7,10,3,5,4,1,1,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,2,4,25,1,3,14,14,11,4,1,0,36,16,17,7,9,7,1,3,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,1,5,24,1,2,15,10,9,4,3,2,23,3,10,4,5,3,1,0,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,2,5,23,4,0,14,12,9,8,0,0,24,10,17,7,6,1,1,0,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890708-m-wimbledon-sf-ivan-lendl-boris-becker,2,3,22,2,1,8,5,14,6,2,0,39,15,7,1,4,7,2,4,ivan-lendl,boris-becker,1989-07-08,1989,7,1.0,2.0
19890709-m-wimbledon-f-boris-becker-stefan-edberg,2,Total,93,0,2,62,39,31,13,14,9,91,29,31,18,13,15,6,7,boris-becker,stefan-edberg,1989-07-09,1989,7,2.0,3.0
19890709-m-wimbledon-f-boris-becker-stefan-edberg,1,Total,91,5,4,42,33,49,29,5,4,93,41,49,28,16,13,5,4,boris-becker,stefan-edberg,1989-07-09,1989,7,2.0,3.0
19890709-m-wimbledon-f-boris-becker-stefan-edberg,1,1,17,0,0,11,9,6,3,0,0,17,12,12,4,8,2,1,1,boris-becker,stefan-edberg,1989-07-09,1989,7,2.0,3.0
19890709-m-wimbledon-f-boris-becker-stefan-edberg,2,1,17,0,0,9,3,8,2,5,2,17,5,4,2,2,5,5,0,boris-becker,stefan-edberg,1989-07-09,1989,7,2.0,3.0
19890709-m-wimbledon-f-boris-becker-stefan-edberg,1,2,36,4,0,15,13,21,13,2,1,40,15,18,12,2,3,1,2,boris-becker,stefan-edberg,1989-07-09,1989,7,2.0,3.0
19890709-m-wimbledon-f-boris-becker-stefan-edberg,2,2,40,0,1,25,18,15,7,3,2,36,10,13,8,5,3,0,2,boris-becker,stefan-edberg,1989-07-09,1989,7,2.0,3.0
19890709-m-wimbledon-f-boris-becker-stefan-edberg,1,3,38,1,4,16,11,22,13,3,3,36,14,19,12,6,8,3,1,boris-becker,stefan-edberg,1989-07-09,1989,7,2.0,3.0
19890709-m-wimbledon-f-boris-becker-stefan-edberg,2,3,36,0,1,28,18,8,4,6,5,38,14,14,8,6,7,1,5,boris-becker,stefan-edberg,1989-07-09,1989,7,2.0,3.0
19890905-m-us-open-r16-jimmy-connors-stefan-edberg,1,Total,76,0,3,58,41,18,7,8,6,62,36,20,14,6,20,10,7,jimmy-connors,stefan-edberg,1989-09-05,1989,9,16.0,3.0
19890905-m-us-open-r16-jimmy-connors-stefan-edberg,2,Total,62,2,4,34,19,28,7,11,3,76,28,17,9,6,37,14,19,jimmy-connors,stefan-edberg,1989-09-05,1989,9,16.0,3.0
19890905-m-us-open-r16-jimmy-connors-stefan-edberg,1,3,22,0,2,18,12,4,2,2,2,26,15,4,4,0,4,2,0,jimmy-connors,stefan-edberg,1989-09-05,1989,9,16.0,3.0
19890905-m-us-open-r16-jimmy-connors-stefan-edberg,2,2,12,1,1,7,3,5,2,3,1,31,12,4,2,1,11,4,6,jimmy-connors,stefan-edberg,1989-09-05,1989,9,16.0,3.0
19890905-m-us-open-r16-jimmy-connors-stefan-edberg,1,2,31,0,1,23,17,8,2,4,3,12,7,6,4,2,10,5,4,jimmy-connors,stefan-edberg,1989-09-05,1989,9,16.0,3.0
19890905-m-us-open-r16-jimmy-connors-stefan-edberg,2,1,24,1,1,13,7,11,3,4,1,23,8,5,4,0,14,5,8,jimmy-connors,stefan-edberg,1989-09-05,1989,9,16.0,3.0
19890905-m-us-open-r16-jimmy-connors-stefan-edberg,1,1,23,0,0,17,12,6,3,2,1,24,14,10,6,4,6,3,3,jimmy-connors,stefan-edberg,1989-09-05,1989,9,16.0,3.0
19890905-m-us-open-r16-jimmy-connors-stefan-edberg,2,3,26,0,2,14,9,12,2,4,1,22,8,8,3,5,12,5,5,jimmy-connors,stefan-edberg,1989-09-05,1989,9,16.0,3.0
19890909-m-us-open-sf-andre-agassi-ivan-lendl,2,4,23,1,1,12,11,11,6,1,1,15,9,6,4,1,6,3,2,andre-agassi,ivan-lendl,1989-09-09,1989,9,5.0,1.0
19890909-m-us-open-sf-andre-agassi-ivan-lendl,1,4,15,1,2,7,2,8,4,3,1,23,6,2,1,0,12,3,7,andre-agassi,ivan-lendl,1989-09-09,1989,9,5.0,1.0
19890909-m-us-open-sf-boris-becker-aaron-krickstein,1,2,38,4,3,13,9,25,13,4,3,23,12,11,3,4,12,4,5,boris-becker,aaron-krickstein,1989-09-09,1989,9,2.0,15.0
19890909-m-us-open-sf-boris-becker-aaron-krickstein,1,Total,111,9,6,50,36,61,29,13,10,96,45,42,17,16,36,15,15,boris-becker,aaron-krickstein,1989-09-09,1989,9,2.0,15.0
19890909-m-us-open-sf-boris-becker-aaron-krickstein,2,2,23,1,2,9,6,14,5,2,0,38,16,8,3,4,14,4,8,boris-becker,aaron-krickstein,1989-09-09,1989,9,2.0,15.0
19890909-m-us-open-sf-andre-agassi-ivan-lendl,1,Total,113,10,6,55,38,58,27,13,8,112,34,25,10,5,48,19,23,andre-agassi,ivan-lendl,1989-09-09,1989,9,5.0,1.0
19890909-m-us-open-sf-boris-becker-aaron-krickstein,2,Total,96,6,4,43,31,53,20,10,4,111,46,31,14,11,31,14,13,boris-becker,aaron-krickstein,1989-09-09,1989,9,2.0,15.0
19890909-m-us-open-sf-andre-agassi-ivan-lendl,2,Total,112,19,3,55,47,57,31,10,8,113,48,41,18,4,37,16,18,andre-agassi,ivan-lendl,1989-09-09,1989,9,5.0,1.0
19890909-m-us-open-sf-andre-agassi-ivan-lendl,1,1,49,6,2,22,17,27,12,5,4,44,14,10,4,0,21,8,11,andre-agassi,ivan-lendl,1989-09-09,1989,9,5.0,1.0
19890909-m-us-open-sf-andre-agassi-ivan-lendl,2,1,44,7,2,21,16,23,14,6,5,49,20,15,6,2,16,4,10,andre-agassi,ivan-lendl,1989-09-09,1989,9,5.0,1.0
19890909-m-us-open-sf-boris-becker-aaron-krickstein,1,3,37,4,0,22,17,15,7,2,2,35,13,16,5,7,5,4,1,boris-becker,aaron-krickstein,1989-09-09,1989,9,2.0,15.0
19890909-m-us-open-sf-andre-agassi-ivan-lendl,1,2,22,0,0,10,4,12,6,5,3,19,3,6,3,3,7,5,2,andre-agassi,ivan-lendl,1989-09-09,1989,9,5.0,1.0
19890909-m-us-open-sf-andre-agassi-ivan-lendl,1,3,27,3,2,16,15,11,5,0,0,26,11,7,2,2,8,3,3,andre-agassi,ivan-lendl,1989-09-09,1989,9,5.0,1.0
19890909-m-us-open-sf-andre-agassi-ivan-lendl,2,3,26,5,0,10,8,16,7,3,2,27,7,8,3,0,11,8,3,andre-agassi,ivan-lendl,1989-09-09,1989,9,5.0,1.0
19890909-m-us-open-sf-boris-becker-aaron-krickstein,2,1,38,1,1,18,11,20,7,6,3,36,17,6,4,1,13,8,4,boris-becker,aaron-krickstein,1989-09-09,1989,9,2.0,15.0
19890909-m-us-open-sf-boris-becker-aaron-krickstein,1,1,36,1,3,15,10,21,9,7,5,38,20,15,9,5,19,7,9,boris-becker,aaron-krickstein,1989-09-09,1989,9,2.0,15.0
19890909-m-us-open-sf-andre-agassi-ivan-lendl,2,2,19,6,0,12,12,7,4,0,0,22,12,12,5,1,4,1,3,andre-agassi,ivan-lendl,1989-09-09,1989,9,5.0,1.0
19890909-m-us-open-sf-boris-becker-aaron-krickstein,2,3,35,4,1,16,14,19,8,2,1,37,13,17,7,6,4,2,1,boris-becker,aaron-krickstein,1989-09-09,1989,9,2.0,15.0
19890910-m-us-open-f-boris-becker-ivan-lendl,1,3,34,3,1,18,15,16,6,2,1,20,10,8,3,2,9,3,5,boris-becker,ivan-lendl,1989-09-10,1989,9,2.0,1.0
19890910-m-us-open-f-boris-becker-ivan-lendl,2,3,20,0,2,15,8,5,2,4,2,34,13,7,4,3,9,6,1,boris-becker,ivan-lendl,1989-09-10,1989,9,2.0,1.0
19890910-m-us-open-f-boris-becker-ivan-lendl,1,4,42,1,3,27,19,15,6,2,0,47,22,10,4,5,20,4,13,boris-becker,ivan-lendl,1989-09-10,1989,9,2.0,1.0
19890910-m-us-open-f-boris-becker-ivan-lendl,2,2,18,3,0,11,9,7,7,0,0,15,8,8,3,2,4,1,3,boris-becker,ivan-lendl,1989-09-10,1989,9,2.0,1.0
19890910-m-us-open-f-boris-becker-ivan-lendl,1,2,15,2,2,6,4,9,3,2,0,18,2,4,2,0,9,3,4,boris-becker,ivan-lendl,1989-09-10,1989,9,2.0,1.0
19890910-m-us-open-f-boris-becker-ivan-lendl,2,1,40,1,2,24,15,16,11,3,2,52,19,14,9,4,15,5,8,boris-becker,ivan-lendl,1989-09-10,1989,9,2.0,1.0
